,Standard_beran,True_proba,LogisticRegression,NN_BCE
0,0.0002933303667542007,0.00034917873700990467,0.0004470357120595029,0.00031964998775259405
1,0.0012434672586167025,0.0010029366625545384,0.0011915460594751138,0.0013320023624346963
2,0.0006158296033087406,0.0004908823118079736,0.0012763792526834235,0.0008575036357995349
3,0.00048196633808361087,0.0005363471653227055,0.0005813229396623831,0.0005674700191393645
4,0.0008288629638110169,0.0015371226794121558,0.0013897060457046888,0.001501695771933724
5,0.0023076807883084137,0.0010285972106152663,0.002132629004253426,0.001400134150991604
6,0.0006892173782749384,0.00045174900809929466,0.0008556235976272803,0.0006287366847487976
7,0.001046979346432524,0.0006722552017492173,0.000902987025797057,0.0006625658389503877
8,0.0010419347821917356,0.0005569997209856959,0.0004277230169228067,0.0005073992925472145
9,0.001946504273845565,0.001435977443542872,0.0014960952321800489,0.001439039993715573
10,0.0006093902331692451,0.0007058453715909199,0.0006086406620283959,0.0006425606525807851
11,0.0008320356104778948,0.0002552247095414828,0.0005939795156302594,0.0005872159928846824
12,0.0014366877626440762,0.0007547002472919049,0.0008294459669399192,0.0008608463838210732
13,0.0006392935886743456,0.0006655943641190412,0.001112805900492359,0.0006137823071592391
14,0.0006233915004906008,0.0004381390227978806,0.000699878842819241,0.0005332378493042364
15,0.0009276923495166167,0.0007755297859050841,0.0012418859297735586,0.000972441955086909
16,0.001599858772621181,0.0016315909951916921,0.002189883159398503,0.002086534525515511
17,0.0006495777615799556,0.0008523766508301817,0.0011132808873895895,0.0009210239355385356
18,0.0016230687168236968,0.0011655699890140195,0.001327909235973101,0.0013005792180228698
19,0.0004715217093101835,0.00025335243645025575,0.0004263910507072056,0.00031777311347042043
20,0.0005321591708677595,0.0005221585962603928,0.001148877449509183,0.0009306256657332586
21,0.0010990682303050076,0.0006430168798914555,0.00044641500875588114,0.0006047025821525768
22,0.0008270870254975941,0.0002833046706976714,0.0006375838808092153,0.0003942475722444067
23,0.000552774476175432,0.00033703680278655346,0.0005882948548788097,0.00039207263146929275
24,0.0005154337186680535,0.0004783580118844219,0.001131484923288128,0.0008367001255668619
25,0.0006391285596709566,0.0005054645692304954,0.0005843413373349021,0.00041821172505262394
26,0.000393988833943416,0.00029336656168343423,0.00044832802452531224,0.0002840492354674867
27,0.0008226622877320517,0.0008821247079497516,0.0011842570702028745,0.0009292220665838857
28,0.0008065430936718239,0.0005568620584338855,0.0006373759933629296,0.0006142113062613263
29,0.0008511714780313986,0.0009963725065089267,0.0011092409930856801,0.0008432716716006689
30,0.0003432564804297656,0.00045650162635786585,0.0008916283030622435,0.00031349330040125446
31,0.000623798687252393,0.0007549028773995719,0.0007187661871954445,0.0004761171843702888
32,0.0007675520158819491,0.0008586042957132701,0.0008083762578221182,0.0007272029390629429
33,0.00037840562970479347,0.00020510024843934386,0.0003360149818076414,0.000202865068290781
34,0.0007691873424436646,0.0005201638614568438,0.0005961500329709966,0.0006008980301403201
35,0.0008030558285177207,0.0010942481559195751,0.0014453265127384028,0.0007059030254588304
36,0.0016421345786747942,0.0011241434515496924,0.0013323616682077693,0.00108426470372223
37,0.0012131551658175084,0.0005696299287878669,0.0008821764740609502,0.0006517168439503674
38,0.0006905793977172846,0.0005194109689511841,0.0010408743920867485,0.0011306050506024112
39,0.001556471876368284,0.0009446360805301094,0.0015432546324369834,0.001289809433439836
40,0.0014498292186272404,0.001224764780980246,0.0017537654378854525,0.001498396215521931
41,0.00040566925808631056,0.0006309434207825876,0.0007933271772404123,0.0004903364127930776
42,0.0010214619218771308,0.0003792419838774776,0.0006088709967623075,0.00043232406090378347
43,0.0006113323749952326,0.001012113638129758,0.001243407188187094,0.0007707164070542792
44,0.0009410213403517415,0.00020211794035972794,0.0006255005649045812,0.00044882558265068483
45,0.0005172421871889952,0.0005244744825203643,0.0007662817618757038,0.0008476686081635654
46,0.00045847935874137084,0.0004328564219698505,0.0007473461195325239,0.0005989000085337685
47,0.001631204414888098,0.0022793482564629646,0.003340465777167371,0.002746315052110167
48,0.0009345277906934004,0.0003737019331755271,0.0005787770258512884,0.0003728069332339576
49,0.0012555407088084736,0.0012211532160161034,0.0012036834272040004,0.0014550350829184379
50,0.0011059292671355256,0.00034965222342497085,0.0007350073375002166,0.000494199172156762
51,0.0009369380091296434,0.0003766517132403872,0.0007826742805517134,0.0005659934756330198
52,0.0008632542004921684,0.0007347199770034291,0.0006732545788176532,0.00043914677579676246
53,0.0006065180251925818,0.0008317716286500626,0.0009931195390089046,0.0009064512551833311
54,0.0005257244494702801,0.0006090155794691213,0.0006170907481269207,0.0006103760945383083
55,0.000659315778527706,0.0006794804798027088,0.0007587055073229229,0.0006331165311218364
56,0.0013048096315183084,0.0009137358317900767,0.0012380112253368733,0.0011305060994656684
57,0.000967983439047931,0.0006097300454903543,0.0011358415373075974,0.0008979276194936716
58,0.0011384255673352953,0.0008760917037591982,0.0012033212955206375,0.0009729010711147057
59,0.0008322898530397389,0.0004887199118923175,0.0005153234389210184,0.00037976508460735444
60,0.0009502762213579885,0.0007048827207476338,0.0010026673438749897,0.0007703760131461555
61,0.0008326906206849631,0.0008851025375518214,0.0007987679158308303,0.0009755651868523559
62,0.0021474677562702596,0.0011781897243759688,0.002069030000913327,0.0020941226010142426
63,0.0002524411213889774,0.0006696185747449136,0.0005570334976375185,0.00033359159116313033
64,0.00084404583842794,0.0005934410069946942,0.0012496594732801093,0.0006815493863522466
65,0.0006949003352778415,0.0004276524009654582,0.0010834912906539202,0.000641283494425041
66,0.0007525062518766842,0.000619925764947937,0.0009425016789789757,0.0006921903435015566
67,0.0010086700813091742,0.0015681500548501268,0.0012274244094322634,0.0010601072121670424
68,0.0007024115315293798,0.00025469752717391955,0.00024471653258426696,0.00021661257059997163
69,0.0008675616287467985,0.0011164964221756545,0.0011387545877724835,0.0010174602527053486
70,0.0008655524024859513,0.000961636543429305,0.001574997919677498,0.0011481735190052445
71,0.00088707519961129,0.0005347703316032121,0.0006036870947369521,0.0005524423200752201
72,0.0006768741523044287,0.0004358813750097081,0.0005554700146149656,0.0004339602319475017
73,0.0004807080136449391,0.001259672027134058,0.002013898427321159,0.0017088674815457902
74,0.000709208035740017,0.0005072480701048702,0.0004797328785674685,0.0005417056613911402
75,0.0005722388741524309,0.00047480735385563755,0.0006291544764884074,0.00048078964367831434
76,0.0005139742032841853,0.00040794722588267143,0.0005637000492995585,0.00038199347029102716
77,0.0008745581897950894,0.000489278657747838,0.0008320135986435739,0.0006126662779367705
78,0.0013042635716414778,0.0009504910701763939,0.001073320749540684,0.0008139959247040976
79,0.0005490627508032505,0.0010526256834259057,0.0009791315808730888,0.0008938216922508728
80,0.0013471044391053007,0.0008444848393355758,0.000949191618139396,0.0010660886035221008
81,0.0016221737030123044,0.0010698373429433702,0.001208821166607023,0.000993274454679385
82,0.0012247970067999188,0.0015917784449973665,0.002116675786168076,0.0019554381848562907
83,0.0008456491442087735,0.00045001367891741656,0.0005826879843149912,0.0006707267716014181
84,0.0011035280349137274,0.0005079332397518876,0.0008657063522445356,0.0008444283728531365
85,0.0009246632654231529,0.0004583678125590986,0.0007431445756238087,0.0006831770591784878
86,0.0017516566109992437,0.0012911821734520902,0.0015324235941675491,0.0012619750398126476
87,0.0007719185580541688,0.00027780566000250436,0.0003622068478665426,0.0003255869758340414
88,0.0010454808227307172,0.0007815085124514293,0.0005182958058179986,0.0006256634147374232
89,0.0004808572878637826,0.00018058342973905985,0.00033858064350332544,0.000147306981128458
90,0.00035401581901610396,0.00043842850719396606,0.0005198886358617972,0.0004567036845875991
91,0.000878063060142567,0.00039496565127696985,0.0008900488302068791,0.0007053879965280515
92,0.0021326142106805226,0.001275964670683881,0.0016290730795461218,0.0013368860333163783
93,0.0006508744759971531,0.0002604144167328969,0.0002677266946076206,0.00023699781986386874
94,0.00045113574894756057,0.00030806545606186926,0.00040025228147399285,0.000290626341412707
95,0.0008816776258599498,0.001209841931571386,0.0015055618367254388,0.0012175696747948668
96,0.000730947036543645,0.00042557654874650233,0.0005963462349471307,0.000402444460699068
97,0.001359570750311527,0.0012594000189426826,0.001189644134413436,0.001234399384632172
98,0.0010192028839749409,0.0008288798822248365,0.0007230513656052236,0.0007569377469617671
99,0.0007197811130693235,0.0005367902674427875,0.0005898260860506053,0.00044246253014263484
